Радиация,Температура,Время,Выживаемость
0.0,43.16418457582194,42.265470093969384,0.13241202
0.0,43.27040787319486,50.0,0.15303922
0.0,43.30066449976435,44.031153514982556,0.13207963
0.0,43.31588757833897,43.16472108148625,0.12932435
0.0,43.3778557591008,45.71451391841889,0.13842377
0.0,43.44197113314969,45.980983539810296,0.11495142
0.0,43.50647752004767,44.93731117018579,0.08087167
0.0,43.65409952007347,29.827338238782286,0.019497558
0.0,43.78629584918351,31.03624254493156,0.018596169
0.0,43.811861094415555,30.237251114186783,0.01886518
0.0,43.81518743853179,26.239481962884714,0.019250084
0.0,43.838862001399576,29.52167488794599,0.018870823
0.0,43.86310165387744,31.371972843260295,0.018840484
0.0,43.86583781956794,26.516662829600335,0.019043177
0.0,43.87897543867888,32.40757792488643,0.018578155
0.0,43.893151945607414,30.452732890875208,0.018871635
0.0,43.899294410929215,35.228391701429025,0.018522311
0.0,43.94339136514492,29.857753856907834,0.019032722
0.0,43.95538603764186,33.571009021828104,0.018570177
0.0,43.981097211926446,28.299954734840924,0.01924045
0.0,43.99929694106872,26.910360424366466,0.019523202
0.0,44.00443929945182,38.33189823470737,0.017940652
0.0,44.01743571137414,29.799550584581983,0.019242605
0.0,44.0208036427926,30.944511569685574,0.019096281
0.0,44.023475272643864,31.54556959258044,0.019028561
0.0,44.03885228193585,27.841751877659757,0.019347832
0.0,44.04326644357993,33.8149956998895,0.018640228
0.0,44.0871329132914,31.860239995339008,0.019131266
0.0,44.12468159479901,29.414391639512495,0.019561455
0.0,44.16138671000601,25.0,0.019943608
0.0,44.17722763069882,25.0,0.020003825
0.0,44.18607377823172,25.599940762242323,0.020066034
0.0,44.2,25.570609075134595,0.019991858
0.0,44.2,25.62847040785218,0.020029247
0.0,44.2,27.1155060048858,0.01989752
0.0,44.2,27.268539889405435,0.019928653
0.0,44.2,32.26572899697172,0.019010399
0.000499475109281916,42.69111323035035,46.47865191555561,0.10739435
0.014291755461652837,44.01513470812268,28.70311446267801,0.01687115
0.04134192011109039,43.98721030146387,28.94053788616326,0.016437877
0.04259352456851406,43.14260215835007,34.78406862543836,0.10441698
0.049203259353409086,44.1501385590258,31.17046182004036,0.016700428
0.05245305715887523,42.37365123320595,49.37304360106861,0.27953184
0.05291488344924101,44.0302814792144,28.263144727953232,0.016640946
0.05780298026083188,43.881739072224214,25.0,0.016010143
0.06406165932113746,44.00645084581219,35.449818490666416,0.016632937
0.06467741224008705,42.86247676989889,33.12088972752256,0.10067731
0.07967792963442655,43.96164748662724,40.55239747965412,0.017419375
0.08256290342020524,42.00896049127759,48.791561519730365,0.31120622
0.09321274655035584,43.95214537056963,34.43436367829845,0.016345032
0.10181849245596368,43.79243632924858,34.43420317655826,0.01691271
0.12653640805962393,43.3665122480712,40.409162592210635,0.10782349
0.14284313871630688,41.85710078173938,45.46003430280634,0.31325322
0.143914369607963,41.8,43.890268591628555,0.320243
0.1470849302746968,41.8,44.41290440655929,0.31996885
0.16321288550565072,43.22987576096861,33.540508977392484,0.10262552
0.1640873545631294,42.44862673359096,45.813333517838146,0.24901985
0.16506631947844902,44.2,26.981322456550572,0.01631331
0.16514751636634628,44.01717029356421,37.24711201869325,0.016292727
0.17589217631458887,43.69713156896632,28.27898037383823,0.016465215
0.1883577986960195,44.07190718870358,25.0,0.016270764
0.19003123406852815,44.0273578400154,28.922600933108768,0.01607627
0.1942342333369188,43.147935093623566,50.0,0.10506269
0.19493565203535235,42.897137981174,41.68651391967441,0.09751683
0.20126346997151284,41.99840375912966,47.90712165490605,0.30717665
0.20399192429131088,43.91526185661787,28.532531474447353,0.015672069
0.21331904018049283,43.13921308341541,43.60522147675249,0.10213191
0.22264985007618635,42.04836041431115,45.904221209343355,0.3037308
0.2285673417920835,43.28787228501925,34.99170391568784,0.10181999
0.23069061537364277,42.64390797466438,30.157065291246184,0.12509638
0.2311357652393185,43.64668025611721,27.404971070967473,0.018046282
0.244229024044972,42.03460311256953,48.779955703386655,0.30036572
0.2448439706952339,42.52328493782247,37.972670128805575,0.20709029
0.25287327742956,44.00678819548715,29.90151171826807,0.015521474
0.25763097943148544,44.2,33.199395255969804,0.016266078
0.26658559551606764,43.908132247850354,30.36724455702596,0.015417146
0.2684915571305314,42.21337892372945,49.32631835030443,0.29305825
0.2987388404692536,42.73385897373382,38.46609680341594,0.091404095
0.30044855792151637,42.52729298539756,31.90845173276698,0.19920021
0.30673843363821823,42.84708660335946,42.4180332224663,0.09335472
0.3109895761335144,43.34967414665643,33.45115497630801,0.09987833
0.3145948153494782,41.93152767294826,47.21839040770556,0.3061399
0.3240733835305747,42.170404601592935,32.06141185840124,0.26360846
0.3309950597380791,42.73355159873173,28.69432304367789,0.101883225
0.33283176480219373,41.8,45.24324762870247,0.3114069
0.33359391760856144,43.83273173940029,30.95656675381782,0.0151100755
0.3545690636232238,43.09227270421602,47.239149242950695,0.098788366
0.35584169050463815,41.99559398549661,39.69560690187984,0.29203117
0.3674232107520112,43.997483987299574,25.764444875034165,0.015210664
0.3809218205644136,44.01008805244141,29.43750507417249,0.015145598
0.38225091745124296,42.67490814515564,45.13143977366671,0.10286634
0.39699702194820397,43.781195060593284,41.16324953052667,0.01937718
0.39745446600480155,44.17234492801009,28.32895359552561,0.015485475
0.4041618133786775,43.36486860212028,29.433587593506694,0.09496639
0.4227475587604124,43.08704762743702,50.0,0.09680497
0.4303507191771658,42.98986826868356,46.565831893976366,0.095448814
0.4445594989792672,43.954491735500504,25.0,0.0146606825
0.44463200078616233,44.2,27.962401564702898,0.015310859
0.4476563337146516,43.30188981008053,40.30507088549971,0.09680297
0.4623055761589132,42.20943734631407,42.33263873404063,0.27121544
0.4758413048671164,43.24399654874847,35.56413567746156,0.09343818
0.4770647184020715,42.921487661334034,45.63384217332466,0.092146896
0.4838496935318622,43.20945528171189,47.59031184056963,0.097044855
0.5109309867281908,41.96956408412242,33.17001135399188,0.27765983
0.5180801348419862,44.018905513517694,35.418267353510885,0.014608527
0.536873259637596,41.832206600321314,47.77100784689093,0.29765058
0.5690108208051474,42.92350196821743,43.52332343593877,0.0891567
0.5693199751964861,42.856171102002556,44.70838898922066,0.08799242
0.5707700792525003,41.8,42.10629620271247,0.3004848
0.5852903590197234,43.879922861425776,30.418961068696053,0.014055503
0.5986945549704674,43.97588256230531,25.97962531303564,0.014161936
0.6216993471338039,43.07119251669489,34.06728564428341,0.08870751
0.6267057420960533,42.05966455569836,45.00635416315198,0.28861365
0.6584057790262757,42.97512520697323,43.7917420598791,0.087649606
0.6619064278965725,43.913183333387764,33.86697253340179,0.013836436
0.6720137161650053,43.39935726575063,41.602193968665546,0.08534334
0.6922486975736486,43.09610373562165,50.0,0.08941491
0.7006045873293978,43.67248583389395,41.38367304398286,0.02363422
0.7074699659562219,41.8,41.77200397264562,0.29608053
0.7076112711943072,43.7003713209731,30.685690820099634,0.014112376
0.7090637979966461,43.928907913645205,37.60473426942053,0.014090263
0.7150525914477913,42.971814815220235,44.59560044371956,0.086618625
0.7169097919625811,42.17843670031487,44.53283607426965,0.27378464
0.7215121202108048,42.09244017981348,42.91499779251884,0.27854115
0.740211394377881,43.34603436099712,49.267680986527544,0.09431511
0.7436767774367535,42.16538869209304,40.46398106381527,0.2638815
0.7462990777757481,43.52531166362092,47.19833379284182,0.042552166
0.7495214461589373,42.89906106205089,45.3832036588329,0.084881105
0.7790138328640337,42.56674467458522,40.76448830081223,0.15476403
0.7834236689686459,42.862289990483276,45.415367025583016,0.0830072
0.7969595176791273,44.2,26.539589848106374,0.014058007
0.8043058864934215,43.22377891958613,48.82328528006274,0.08973722
0.8156203966422195,42.79021906256822,29.24895062395015,0.08575776
0.8358425340316646,43.484589432684274,41.745660088262554,0.048697773
0.8509453310819497,42.08116811672143,28.05402433668327,0.24683745
0.8689428932044951,42.98737113195905,42.20873086541406,0.081954286
0.896116688287607,44.07858270210964,34.77121070572092,0.01334463
0.9240024645349547,44.193035456701175,28.388384695942456,0.013372823
0.9398071910119432,43.628466524277805,41.47033573634518,0.025735226
0.9438319954962058,43.73306080520258,42.11239608360288,0.018384267
1.0132469827775514,42.8253865211334,37.61883216168607,0.078093365
1.01621992198015,43.89663062336523,31.857098839765598,0.012439921
1.0174596290600872,42.05916644443933,45.57061498414312,0.2761407
1.0218039930137035,42.85773903336407,46.429466289496105,0.07862234
1.0692309280560355,42.017879055786324,43.67223212167753,0.27554554
1.0799496861780733,42.06683152437463,46.409920620995656,0.2759318
1.0827665616069762,42.850205380545994,43.33170919131359,0.07625906
1.1238368068889342,43.009201277347266,43.076657219326066,0.07646178
1.1261636621697066,42.394772972606894,39.1626831625643,0.22181824
1.1509231213515243,44.061226237801,35.53177722754586,0.012234819
1.198902391092413,43.15802329660192,33.07284948682751,0.07394937
1.2211288998880487,43.2680168465361,42.672334664115624,0.07642608
1.2289484280348093,42.29603969911177,36.6721206681907,0.23302302
1.2455407820474633,42.39646208271452,32.235962997630054,0.21327052
1.245822808453552,44.04677302020185,33.49497264769177,0.01189455
1.2490557697725464,43.05971065621153,40.368779741702696,0.07345974
1.3044182110361626,43.08410876051316,49.15724327785386,0.07541858
1.3049174009334301,42.44824829530083,34.83731203524701,0.20749208
1.336334250705221,43.47882028995404,43.099574662983265,0.043233648
1.3475109807192323,41.9368677501997,46.427088096637796,0.2725487
1.3557534878012305,42.062108715986184,48.421481946924764,0.2665331
1.370143322870291,42.993768648282376,42.04794685120878,0.07088556
1.3721815502974959,43.59740220608723,32.4682508985925,0.015839323
1.3734255603457353,43.67722919401857,41.85756855393304,0.018295156
1.3773495084211929,43.771125634349545,45.556946220331284,0.014964054
1.3968873358580955,42.608972866402866,47.48609926220955,0.11860465
1.402987461465,42.00585379678097,46.29403529963329,0.27018464
1.4095552493139802,43.23367661288569,34.73843826153491,0.071816504
1.4096305303021643,41.91127775464508,45.090822463485914,0.27406797
1.4174779903138948,43.83633250333275,33.97344787752321,0.011035551
1.464940073348307,44.14586236330766,26.09789469073757,0.011640752
1.475246941742216,43.876644927696056,25.956012646898493,0.0108600855
1.4866564445227404,44.05158553222412,47.885759715221184,0.011766701
1.49310754000276,43.82926451834241,30.265819172174247,0.0108046625
1.5020864497487443,42.04188027239959,43.317132067834706,0.2622276
1.5343332808172336,42.21183874302471,40.77846904513922,0.23924428
1.545520608795728,44.2,31.400752310371203,0.011198804
1.5622666518656814,44.10283905054946,30.1277110241371,0.011128152
1.5645651768121844,43.31168656235529,44.34518537975046,0.07050682
1.5702976011446088,42.35112120552144,40.91519143061375,0.2206784
1.5730630871294,44.003586070516825,28.74936834882603,0.010848859
1.5888193703291955,42.17410638684307,46.61689499206197,0.25182778
1.6197403367660002,44.0098967931171,38.048055869602535,0.010308199
1.6204515155044739,42.16873888327053,42.65213040539238,0.24485938
1.6351700361350952,41.8,47.64457371293631,0.26363707
1.6467024175371658,42.759823142521434,41.536651022868625,0.06930614
1.647386724132298,41.8,41.48554773435657,0.26766336
1.6479054735077856,43.46045147970969,28.422996466988327,0.03878716
1.6549750033783024,42.68808189073476,30.987987769075445,0.08264567
1.6652632748946878,42.39585728110029,45.21959588448835,0.2169848
1.6732742165132557,41.9365301665207,45.41666256403613,0.2664866
1.6903383220317847,44.2,28.223657420430904,0.010892572
1.6936087807560058,41.8,46.81317771110048,0.26432768
1.6947369892335176,42.87577238223752,47.58720686627669,0.06659654
1.6982201222841153,43.0442966651263,37.49442254256426,0.06449989
1.7178810009725058,43.03666137165652,42.720347367306715,0.06458449
1.7233485168311369,44.2,27.21716864443113,0.010875981
1.7350926510297666,42.98384361165428,43.37340953445277,0.06453465
1.746646781833834,44.2,29.755956818892756,0.010738474
1.746686122387371,43.84248642605478,27.384675777092212,0.01000489
1.7482221805046623,42.0591000966227,45.19050439401437,0.25582668
1.7577013116696445,41.8,44.64497512837853,0.26625073
1.7618588427535546,44.17601319259147,25.698582528214757,0.010851353
1.7635437136068977,43.04169563995972,46.798951400739675,0.06565578
1.7649176973849328,41.8,41.569958141797315,0.2631942
1.7671940421773247,43.94757636828799,29.642037286000804,0.010175756
1.7722172152189364,42.91980524636963,37.406480958744126,0.06532639
1.7731785169404732,42.4928781102934,32.854299735971665,0.1919826
1.7751257752610934,43.979466278286814,26.170992238120387,0.010273424
1.7757231105136515,43.05397000710174,40.79128005132478,0.06321272
1.7835086191089706,43.86705249285178,25.0,0.0098605575
1.7860432085548874,43.929077106063886,36.517863100733635,0.009957569
1.7969282610817114,41.8,44.452224366656864,0.26430988
1.800506763926593,43.752236996375146,33.58831390652375,0.009968873
1.8087788946181143,43.973648362361644,29.39243100759275,0.010131706
1.8104596678291691,43.04997751163277,44.127404489427974,0.06316103
1.8150873184235587,42.58382622226049,47.684814336032986,0.12823431
1.8156130820590053,43.20352738509074,47.93930165082409,0.06712936
1.816010394707365,42.3868085003456,31.228339753751477,0.20343745
1.816861535131983,43.08734304963377,41.75029807831745,0.06227319
1.8283297633291582,41.8,46.0124462241792,0.26297733
1.8346898860542884,41.80002094155038,50.0,0.25470477
1.8363970799513443,43.10141431744463,44.24517738585542,0.062854394
1.8401952550292755,43.08296489640718,43.975270103344926,0.06255121
1.854241016052835,44.042375835765775,33.03113793984979,0.009959888
1.8559547856424623,42.51898609001796,40.89577767440403,0.17871442
1.8687359244332238,43.03199990915944,48.665454058348075,0.065017045
1.8723319722358707,42.238094997038694,48.065888330034426,0.23822027
1.8822670220413942,44.17801154649509,28.178215757741746,0.010361683
1.8864429327707393,42.87204222180209,45.20328880454691,0.06299092
1.9074048528452725,42.20427662781664,49.08512134097008,0.23934124
1.9189186258822089,44.2,27.04663351060771,0.010376997
1.9231668647685733,44.07807323887908,29.538284319075938,0.009948429
1.9244875048640901,44.046608590305894,27.845805649145206,0.010059169
1.9409443969838056,43.26641523854335,39.416880212003655,0.061231114
1.9490786774947622,42.88894538239737,42.03743111271902,0.06135364
1.9569301924181284,43.54148815212501,38.416311722881645,0.024747744
1.962381607238615,43.01390312474009,41.14951459297753,0.059467606
1.9640411963018527,43.701735957731756,34.950510779496035,0.010030571
1.9697159547453982,42.00006093386975,43.69372014732459,0.25136265
1.970785977938415,42.039157499577094,30.6341907041271,0.22775108
1.9734135206217207,43.879018647214366,31.49336492825333,0.009459948
1.9809366973977482,43.01420402948033,44.888046863810644,0.060921058
1.9868526173657066,43.15502302431782,41.86341154297784,0.059415594
1.9905044704434616,44.05485058771109,28.992493501240094,0.009829698
1.9942356246502895,43.44129379597693,45.238948747841775,0.045971807
1.9958679409766875,42.88386191701407,46.01562907722155,0.06156251
2.002583651061998,42.16055616718297,46.93733727871089,0.24187265
2.0027207071708872,42.91044446743066,50.0,0.062337827
2.0075712798295147,42.19207542974763,44.876558505806635,0.23763403
2.0089979687928885,43.92003465314269,40.13214875724794,0.009294694
2.0101308384789776,41.8,44.62892043146465,0.25842375
2.0188902950194705,42.12985511530624,43.931740127039674,0.24165061
2.0213040173702588,42.860909772511306,38.403614731335196,0.062222525
2.0240932837769754,44.194321912650274,32.59925275636366,0.009505621
2.032155112882368,41.934653288006935,46.062223503041835,0.2550723
2.037310333927418,43.93467724386776,35.95614118578088,0.009227067
2.0405753224684777,43.913193547246195,34.981280560480045,0.009214538
2.0445202041629975,43.75104662516616,29.920549115133515,0.009051995
2.05581881349741,43.379377831233015,43.830958073101336,0.061949607
2.070535851913661,43.054598228565,48.425967685187274,0.060878295
2.0714692586442633,42.198265438518156,43.32343767224701,0.23315108
2.0760150260624393,42.73662060370442,47.84229469654595,0.06619761
2.078539133755018,43.79307626817855,35.459815701957496,0.009142619
2.08278928714435,43.79282061895794,25.326603910586932,0.00891768
2.084834941789155,41.85188724433259,37.516937997831604,0.24749959
2.0925241904643346,44.068006921841146,29.11715816231595,0.009567082
2.095690734288803,41.95957968121363,49.95824686745064,0.24264942
2.1012966466283354,42.93144830138264,47.704302495406104,0.06108115
2.1063006408189047,43.81216888604586,28.846837870221236,0.00898445
2.1084501140287606,43.302994844786774,39.48507199587286,0.058826387
2.1138538190050062,41.96685407337291,44.335790023156775,0.25042027
2.114178059228831,43.81640477907785,35.193508895301896,0.009016225
2.116781829220443,42.068421207930086,50.0,0.23795322
2.127792517232897,42.91670904119378,38.982880304829024,0.059472665
2.128171013830414,43.19979492477012,38.115456677384216,0.057731062
2.132277224574423,44.01823362933329,32.36461242239156,0.009162717
2.1475149831083553,44.19049563139056,27.567318191399252,0.009644538
2.1600163582446434,43.36946083800574,44.12710561587179,0.059882484
2.1704751347102653,43.13907544728035,50.0,0.05966094
2.1775200778595223,42.39338339250165,44.882567919094974,0.20438483
2.183356297976199,43.00323435978915,48.18707010216876,0.059890047
2.195567375895552,42.13926457241607,45.83639943715638,0.2370202
2.208949059547665,43.94680664738337,35.29279982027566,0.00878978
2.221150479902481,42.95418379381566,41.588901350557535,0.056663938
2.229357384759048,42.86625918704754,47.82678082063117,0.060067598
2.233198527700435,42.89423218307583,43.6791723013327,0.05775825
2.23434025416142,43.93443870802469,25.721945648638645,0.008934138
2.2483068293608905,43.912819758033905,31.933565898731175,0.008761678
2.255392997386267,43.32271629291996,46.44313800031984,0.059330493
2.260706041890549,43.28240537570865,43.11556878249247,0.056633156
2.264535149661981,44.123947756940574,25.0,0.0093448255
2.265502142497012,42.50807821953629,45.20505133095939,0.18305166
2.273576405152589,43.16791547496236,44.82471437023694,0.056002118
2.2749339549109893,42.03071982705083,43.3649408152056,0.24145252
2.3069619498525387,43.3325110162228,44.27711825143224,0.057196774
2.3082884174056586,44.024238540956866,34.41793221593285,0.008493113
2.3144670516262145,42.18364985074592,43.56213528828557,0.22803247
2.315982920957757,43.36107662642337,36.531838021087864,0.05652204
2.3286548812482946,41.986310701466714,45.086326692243,0.24473521
2.351120665594534,42.02518325709477,29.049843679060597,0.21242829
2.352511419735814,42.67941848764032,42.64750918521506,0.07219972
2.367475469135615,43.255024880932226,50.0,0.0578382
2.3773470168411306,42.193968172967985,45.70829449251213,0.2275039
2.3840270474864944,43.66508473604239,26.468663268338346,0.008237932
2.3883834078573116,43.93223488878663,32.5961268284533,0.008405719
2.3921014368747686,42.59651573290325,41.42443112692635,0.108876206
2.419012460105855,42.11578572971425,46.3801269715814,0.23406872
2.4224256273071716,42.75537223711812,45.92085225033758,0.061025225
2.428200819978725,42.661300181832985,41.74536367117098,0.07805295
2.4337581203341383,41.99598024964607,42.68639910135213,0.23796442
2.4365787871555367,42.86495259822308,41.345674176148854,0.056291685
2.440232286032881,43.14045528551031,49.41129690903762,0.05543597
2.4451879746894676,43.20456194212835,38.75367043510201,0.052674014
2.4505879416847516,44.05735482247652,29.55838416394321,0.008565806
2.484807771162637,42.91413310286759,41.48002742139707,0.05452595
2.512352024141153,42.91111900920409,32.73625854907539,0.057506658
2.5204477545492354,43.05207927999777,37.70744742409101,0.052718334
2.5306667005745567,44.2,30.856198130165062,0.008283805
2.541648748725233,42.254518201611646,46.31821153471152,0.2169631
2.544803548643989,42.992255273394754,49.7696306707288,0.054435138
2.545849713912589,43.6138294121494,27.97712912224535,0.008154886
2.5494012298629256,42.801745087925596,40.68154122417131,0.0575464
2.552529941811404,42.01215707450026,50.0,0.22516839
2.557766794718834,43.80981595170754,45.62501363363779,0.008689506
2.564959252401814,42.292329327342074,32.787396726840925,0.19799535
2.566811560003502,42.40750912496579,45.81680129640772,0.19419457
2.5727216302870692,43.72383317600494,33.43403803689056,0.007960518
2.581167004134223,42.9029804121398,46.893077020210455,0.054204542
2.5924154647657556,41.98109786078403,42.568506774048664,0.23626827
2.596172789895542,42.16220515960649,50.0,0.21984296
2.6137855431473884,41.90202145397206,39.00527815486638,0.23325808
2.6260407142186963,42.14824919793715,45.40049851040331,0.22575146
2.6291006890414677,41.99050051090903,45.63073866000688,0.23770109
2.6332819865884742,42.046443885935076,45.24783981837994,0.23226914
2.6348281939996374,42.20411059092774,35.98080904096608,0.20773852
2.673764250895724,43.24296178955238,45.57310872618827,0.051459823
2.684327537492284,42.615486621024196,46.467693359814476,0.09459281
2.711759409382571,42.21477906991809,45.157783704924796,0.2168523
2.716231353045546,42.13792107314183,38.1300240207385,0.21437103
2.7416012555255147,43.058376005223266,49.13282234152292,0.051500604
2.748252891986353,44.01966541304358,46.205435425078996,0.00672057
2.7502655787872903,42.75153794442476,39.897587925456506,0.05950269
2.7588635649838644,43.87251521742385,34.135250364047714,0.007324856
2.7688579262591606,42.279740048385,28.052643111591763,0.17843334
2.770128406303444,43.34016662573402,42.18628589606967,0.049884632
2.8161326600150263,42.8037798022213,28.367433090762088,0.056399673
2.85549838358508,44.07694391090191,33.25144742871914,0.0071715713
2.8597571640139323,42.04496684006622,31.341113389375714,0.19913138
2.8846128463924345,43.13731354935064,47.223221342046855,0.049638245
2.8906302130012205,41.8,45.586209663849964,0.2304017
2.9050607220756977,43.7583601675669,36.36766675426543,0.00713377
2.9229347324052224,43.75155401146719,39.0924098242229,0.0074070664
2.9250745983642132,42.26686261990396,46.173253193734716,0.20534751
2.935946136655579,42.59740213341547,44.99975186338021,0.10073221
2.9377035097536464,43.89001503350713,28.469808149711753,0.007336776
2.944199663546036,41.978605706028304,50.0,0.2110617
2.9584087143874696,43.21206781721345,45.64258321165272,0.04726447
3.0237468451302734,42.92008677270099,29.77044630429457,0.04963839
3.030796895377512,42.2818334961602,46.256777163879505,0.19994323
3.0437072943755643,42.063490589383406,43.99731366410419,0.21990108
3.058609316481922,42.88336983831112,33.11969907581557,0.051833596
3.156409034250985,43.643923660268634,33.58288266444609,0.0068739885
3.1620327981513414,42.92586657796017,45.21303774775234,0.04783515
3.180734954485173,43.274829433534606,43.596373512462876,0.04407856
3.201826393934841,42.89383990424102,41.35418227131932,0.047806054
3.2208915067213013,43.85866562564975,35.67897788525946,0.006152911
3.2260833697798974,43.958200186925886,46.99797967661966,0.005371671
3.235261474706043,42.12402975608309,34.25381217753747,0.18656847
3.2359285156152753,42.90237635378144,42.1151810207397,0.047315773
3.2388791169451547,43.01397121721779,47.43032713608278,0.046703514
3.2402406371438186,43.88256474052847,28.500375711638924,0.006500487
3.247973602377671,43.965474173141835,31.916031419640902,0.00640829
3.2546287627865382,43.89753653790818,32.89963275156184,0.006252859
3.26930424157769,42.66797774801725,50.0,0.06699768
3.2699282940649805,43.71136444928151,41.612077402383065,0.0075637936
3.2703441381693805,42.618900815941096,42.89730716932559,0.08575599
3.270948765951371,42.65670336465111,40.88506606813835,0.070512116
3.2738038415343675,43.54611417628572,30.26924383413148,0.008748909
3.2787078248767525,44.07976298308107,37.44561928657602,0.0057637626
3.325639451247854,43.32380631387804,41.440590234608536,0.042323224
3.332921445851904,42.311082869077715,44.48451368266278,0.18288444
3.335420127386867,42.27015221867984,44.74487506722349,0.18955857
3.3467647565272887,42.19167514092961,42.665166456779154,0.19844973
3.3661522267000463,44.2,25.628697533042786,0.0064771427
3.366828161050474,43.65878738388038,31.11438206495253,0.005719633
3.3746386841812273,43.420863892537504,46.05658614071929,0.036852077
3.3820702167059054,43.661133274116665,33.075952851119844,0.006031149
3.394936409343938,44.07169947616287,30.106843023258072,0.0062624244
3.415242565090429,43.11443997905043,32.61883329197489,0.041006386
3.4276978290272155,42.00175450231796,41.87181535697329,0.20527954
3.428516900814337,43.4984886848182,38.20120457088287,0.019531053
3.428819002640603,43.30723135457099,44.6660434536066,0.04255064
3.4574497355415446,42.17139924898325,45.45365503198542,0.19214395
3.485529254726912,42.95037311934773,45.14026105814315,0.04396312
3.4861261813774096,43.011981051359285,40.124636223352425,0.04302828
3.490867475439233,44.177476472828225,33.04276457134577,0.005840772
3.4934552644897368,43.89299266712168,30.982964375960076,0.005872842
3.5067795266859467,42.68229152765489,45.423873082221306,0.059495147
3.526950986597874,43.49364613674984,29.31868197665722,0.011218239
3.5273030670598144,44.16922369385919,29.68961163045923,0.005969032
3.5284775330855727,44.2,34.708885760818475,0.0054591997
3.5428015798016856,42.600632736325075,42.46458917211069,0.087464616
3.5494084056109148,43.815562218913676,27.136145694149818,0.0052601025
3.549722152961916,43.649192413452575,28.2653708172175,0.0047806734
3.559060391936155,41.846582782547394,44.0483696924502,0.20578417
3.5704528101289847,42.82472125130505,47.04102773395898,0.046755068
3.5729712275040946,42.81861942505559,37.948632442126915,0.04657766
3.580617270011122,42.931044510928224,39.384087283430844,0.043913916
3.582280372604802,42.98640042791701,44.05763595823539,0.042766303
3.6167080827117797,43.78582449789097,28.967917638915313,0.00515997
3.6211802656593317,43.91461456479342,26.860488812618573,0.005240229
3.6216526495456187,42.82579746737726,50.0,0.045307897
3.624193973212494,42.77898204752837,41.98892171064221,0.047911502
3.6363151037883377,43.950230456201794,32.628639222817036,0.0054715145
3.6408879030571017,42.05846956146915,46.31204379782342,0.18489435
3.6469320014434645,43.54742041992877,41.34426583483815,0.013847156
3.6599327559820782,41.93227149825396,43.70593821924214,0.19360614
3.6691991846486074,43.389348855084265,37.94481695761287,0.039025545
3.6693554373666464,43.29502247286197,44.419717114256386,0.039401114
3.672805206920816,43.97967283045419,33.946895586564736,0.0053034388
3.6816529452529227,43.888287975078036,36.196953462367,0.005170917
3.6854603764377947,44.2,26.650890974682056,0.005579064
3.7187984296324172,43.082550820446706,47.903188204002426,0.0407108
3.721163609237591,43.823737067535454,39.829198035339004,0.005159593
3.7427934663363436,43.34637751979042,45.90133445872428,0.040562004
3.7432889419053015,43.96492334946289,29.71415248409827,0.005190097
3.7500498432107494,43.00437314843644,47.36196751693957,0.041783944
3.7694656421181714,44.072045207415485,31.623963882024835,0.0052770027
3.7708745035337667,42.7945192896948,43.88019526217606,0.04453465
