Радиация,Температура,Время,Выживаемость
0.0,44.0,30.0,0.02253611899593279
8.0,44.0,30.0,0.0
6.0,43.0,45.0,0.013812745463023687
0.0,43.0,45.0,0.12540077186731802
4.0,43.0,45.0,0.046561185224105524
2.0,42.0,45.0,0.3949225272058976
4.0,44.0,30.0,0.008687119396469602
4.0,44.0,30.0,0.007831038610001565
8.0,42.0,45.0,0.000706972285925877
8.0,43.0,45.0,3.8794592017171514e-05
4.0,43.0,45.0,0.060209512649100225
6.0,42.0,45.0,0.017579283279915776
2.0,42.0,45.0,0.251772446340136
4.0,43.0,45.0,0.0621448366371552
2.0,42.0,45.0,0.20103971915903868
0.0,44.0,30.0,0.03444679597845712
0.0,43.0,45.0,0.15988801819433762
0.0,44.0,30.0,0.024680006082730035
6.0,43.0,45.0,0.01518936413524607
6.0,44.0,30.0,0.0001962967551232726
2.0,42.0,45.0,0.359186089374977
2.0,42.0,45.0,0.28159389996627254
0.0,43.0,45.0,0.17679927538908188
4.0,43.0,45.0,0.05125617563223035
2.0,43.0,45.0,0.04301762283002919
0.0,42.0,45.0,0.53
4.0,42.0,45.0,0.2894940599813708
4.0,42.0,45.0,0.28159389996627254
8.0,42.0,45.0,0.0007120914489727006
4.0,43.0,45.0,0.03911135894150133
8.0,42.0,45.0,0.0009012202861120211
0.0,44.0,30.0,0.021498904047975807
2.0,43.0,45.0,0.03986517951682614
8.0,42.0,45.0,0.0006857110917553379
6.0,43.0,45.0,0.011107856768360715
6.0,42.0,45.0,0.01950985993241363
2.0,44.0,30.0,0.006380433243411663
0.0,44.0,30.0,0.015759956843443716
4.0,44.0,30.0,0.010114456456922256
2.0,44.0,30.0,0.007021468953941012
8.0,44.0,30.0,0.0
4.0,42.0,45.0,0.3093070754440333
6.0,42.0,45.0,0.023954422270016713
0.0,42.0,45.0,0.53
8.0,44.0,30.0,0.0
6.0,44.0,30.0,0.00032880449852525784
0.0,43.0,45.0,0.1892852646207923
2.0,44.0,30.0,0.0076042855792623106
6.0,42.0,45.0,0.024624654159303108
0.0,43.0,45.0,0.20701384823803673
8.0,44.0,30.0,0.0
4.0,44.0,30.0,0.006380433243411663
0.0,42.0,45.0,0.53
2.0,44.0,30.0,0.008916792775775884
2.0,44.0,30.0,0.008687119396469602
2.0,43.0,45.0,0.048902964075679414
2.0,42.0,45.0,0.233684442202997
8.0,43.0,45.0,4.161778625484338e-05
2.0,42.0,45.0,0.3189235146373091
2.0,42.0,45.0,0.3063636125706848
0.0,44.0,30.0,0.023573908076986994
6.0,42.0,45.0,0.017275759577427705
2.0,44.0,30.0,0.008085977523646709
6.0,43.0,45.0,0.01104781526034606
8.0,43.0,45.0,3.9560936744116324e-05
4.0,42.0,45.0,0.3006740160248341
0.0,42.0,45.0,0.53
2.0,42.0,45.0,0.257295966061339
2.0,42.0,45.0,0.26018621652714186
0.0,42.0,45.0,0.53
4.0,44.0,30.0,0.008797518145834965
2.0,42.0,45.0,0.1880610525441518
0.0,42.0,45.0,0.53
0.0,44.0,30.0,0.028089595692003855
8.0,44.0,30.0,0.0
0.0,42.0,45.0,0.53
8.0,43.0,45.0,3.830721334186025e-05
6.0,43.0,45.0,0.01075152587114139
0.0,44.0,30.0,0.026424869652583834
2.0,44.0,30.0,0.008675392368330334
8.0,44.0,30.0,0.0
6.0,43.0,45.0,0.017392269033450192
0.0,43.0,45.0,0.22083450189505807
6.0,44.0,30.0,0.0002830076368521957
4.0,44.0,30.0,0.006652776252741848
4.0,44.0,30.0,0.005455097405205055
0.0,43.0,45.0,0.1582371641382106
2.0,44.0,30.0,0.007333407450059671
8.0,42.0,45.0,0.0005985100776359929
8.0,42.0,45.0,0.0008050774592023942
8.0,42.0,45.0,0.0005849199703504383
8.0,44.0,30.0,0.0
4.0,43.0,45.0,0.04408508431217259
2.0,43.0,45.0,0.04399103047117508
6.0,44.0,30.0,0.0002608693910086002
4.0,44.0,30.0,0.007008887066525998
6.0,42.0,45.0,0.021709486476088925
0.0,43.0,45.0,0.19646903710136315
8.0,43.0,45.0,4.599064537720421e-05
6.0,44.0,30.0,0.00028065679052975066
0.0,44.0,30.0,0.021546227501643377
6.0,44.0,30.0,0.00023680107725291568
6.0,43.0,45.0,0.017987065671661456
4.0,42.0,45.0,0.29550803451611074
8.0,44.0,30.0,0.0
8.0,42.0,45.0,0.0004755687127190935
6.0,43.0,45.0,0.009322168865405378
8.0,42.0,45.0,0.0009929853908531413
8.0,42.0,45.0,0.0009737052439411714
8.0,43.0,45.0,3.8754225520637296e-05
0.0,44.0,30.0,0.035938795990401486
4.0,44.0,30.0,0.007743022602597951
0.0,42.0,45.0,0.53
4.0,44.0,30.0,0.007046148714187866
2.0,42.0,45.0,0.28247977776636823
2.0,42.0,45.0,0.2534074180249661
8.0,42.0,45.0,0.0008315117013792424
8.0,43.0,45.0,4.686677571255174e-05
4.0,42.0,45.0,0.26935313264145716
8.0,43.0,45.0,4.295211874256117e-05
4.0,43.0,45.0,0.04557679924785022
2.0,44.0,30.0,0.006190955472872772
2.0,44.0,30.0,0.01024031742220036
8.0,44.0,30.0,0.0
6.0,44.0,30.0,0.0002403976509462823
8.0,43.0,45.0,4.651984507445923e-05
0.0,44.0,30.0,0.016082782377479392
4.0,43.0,45.0,0.044187213532992466
8.0,43.0,45.0,5.188871111745175e-05
0.0,43.0,45.0,0.2448439351657749
2.0,44.0,30.0,0.007008887066525998
2.0,42.0,45.0,0.21771463932884097
4.0,43.0,45.0,0.06387775260066697
0.0,42.0,45.0,0.5205244443126952
8.0,43.0,45.0,5.7593148565146204e-05
6.0,43.0,45.0,0.013092480840612696
0.0,44.0,30.0,0.01663153675499781
4.0,44.0,30.0,0.00845043419285136
0.0,43.0,45.0,0.18442550637243607
6.0,43.0,45.0,0.013619309135380005
2.0,42.0,45.0,0.3006113745516211
2.0,44.0,30.0,0.005455097405205055
4.0,44.0,30.0,0.006102928382371573
4.0,44.0,30.0,0.008899788692668295
2.0,42.0,45.0,0.2740315142651249
8.0,43.0,45.0,3.090962688524257e-05
6.0,42.0,45.0,0.025322240555139118
2.0,44.0,30.0,0.0072711493015948465
8.0,44.0,30.0,3.659862766551844e-08
2.0,44.0,30.0,0.006928535379316253
8.0,42.0,45.0,0.0009471944400709238
2.0,43.0,45.0,0.04772387515309607
8.0,43.0,45.0,6.424662357688098e-05
2.0,42.0,45.0,0.26997296692636
4.0,42.0,45.0,0.25016425888496874
2.0,44.0,30.0,0.008899788692668295
2.0,43.0,45.0,0.03800048791841279
8.0,44.0,30.0,0.0
0.0,44.0,30.0,0.01778695647290266
2.0,44.0,30.0,0.008216958258400948
8.0,42.0,45.0,0.000422474212770478
6.0,42.0,45.0,0.021327045713917935
4.0,43.0,45.0,0.03614114704037976
2.0,44.0,30.0,0.01002482924561133
2.0,43.0,45.0,0.03614114704037976
6.0,44.0,30.0,0.00032956837571591685
2.0,42.0,45.0,0.3441057934788478
6.0,44.0,30.0,0.00028898191982757544
4.0,44.0,30.0,0.01002482924561133
6.0,43.0,45.0,0.009688303342462788
8.0,43.0,45.0,4.380678072500747e-05
0.0,43.0,45.0,0.21142376455174894
6.0,42.0,45.0,0.018696193624601547
0.0,43.0,45.0,0.19219641106034488
6.0,44.0,30.0,0.0003198857475764528
8.0,43.0,45.0,2.062884552614437e-05
2.0,42.0,45.0,0.31198967438164826
0.0,44.0,30.0,0.022298009173083097
2.0,43.0,45.0,0.054924790745469174
4.0,43.0,45.0,0.048902964075679414
4.0,43.0,45.0,0.03856604462306657
6.0,44.0,30.0,0.0003938710090507588
0.0,44.0,30.0,0.02981077030203011
6.0,44.0,30.0,0.00036122784613738215
0.0,42.0,45.0,0.53
6.0,44.0,30.0,0.00034549817135857454
2.0,42.0,45.0,0.3093070754440333
8.0,44.0,30.0,0.0
0.0,43.0,45.0,0.13772300783158617
2.0,44.0,30.0,0.006102928382371573
0.0,44.0,30.0,0.018606728798653948
6.0,43.0,45.0,0.010899411201481838
0.0,44.0,30.0,0.018711974794803903
6.0,43.0,45.0,0.011614413661920066
0.0,43.0,45.0,0.2581380158788716
2.0,42.0,45.0,0.28748378740927905
2.0,44.0,30.0,0.007635723893381072
8.0,44.0,30.0,0.0
8.0,43.0,45.0,4.423738343047069e-05
0.0,43.0,45.0,0.1799775270385943
4.0,42.0,45.0,0.24041762274545694
4.0,43.0,45.0,0.044721417235146756
2.0,42.0,45.0,0.26425105891218226
6.0,43.0,45.0,0.007420444237238496
2.0,44.0,30.0,0.007743022602597951
8.0,44.0,30.0,0.0
8.0,43.0,45.0,4.897736209846756e-05
0.0,44.0,30.0,0.03520976442344981
2.0,43.0,45.0,0.04981693172243696
8.0,43.0,45.0,3.755051678837214e-05
8.0,42.0,45.0,0.0007258224884796524
0.0,43.0,45.0,0.19297562334761675
6.0,44.0,30.0,0.0003266586721942064
6.0,44.0,30.0,0.0002087375914357385
0.0,42.0,45.0,0.40349810490491494
0.0,43.0,45.0,0.14977057975140376
0.0,43.0,45.0,0.14095193700547362
8.0,43.0,45.0,6.863554461778092e-05
8.0,43.0,45.0,3.188261074606175e-05
2.0,44.0,30.0,0.00845043419285136
4.0,44.0,30.0,0.007021468953941012
4.0,44.0,30.0,0.007229314411477592
8.0,43.0,45.0,4.7084362744755144e-05
8.0,42.0,45.0,0.0009563972712261968
2.0,43.0,45.0,0.06326480616884429
6.0,42.0,45.0,0.02782620785176259
2.0,43.0,45.0,0.058407702897843125
4.0,44.0,30.0,0.008642301517296903
2.0,44.0,30.0,0.008199349514484202
0.0,42.0,45.0,0.53
0.0,43.0,45.0,0.19113854441724945
8.0,43.0,45.0,6.176505165192485e-05
4.0,42.0,45.0,0.2511317124977404
0.0,43.0,45.0,0.16911548082009042
8.0,42.0,45.0,0.0006060510582231225
0.0,44.0,30.0,0.02227584599077139
2.0,42.0,45.0,0.29332266490919956
4.0,43.0,45.0,0.051242413742918616
2.0,44.0,30.0,0.00813288006473662
6.0,44.0,30.0,0.0002621883654135951
6.0,44.0,30.0,0.00020674709453990752
0.0,43.0,45.0,0.18239298642791876
8.0,43.0,45.0,4.0986073622604666e-05
4.0,44.0,30.0,0.006418124154903698
0.0,44.0,30.0,0.02192626514512491
8.0,43.0,45.0,3.465822157546615e-05
0.0,44.0,30.0,0.024264190722162654
8.0,44.0,30.0,0.0
2.0,42.0,45.0,0.37510970679654426
4.0,42.0,45.0,0.31198967438164826
6.0,42.0,45.0,0.028419650747874028
2.0,44.0,30.0,0.009293390669391699
8.0,44.0,30.0,0.0
8.0,44.0,30.0,0.0
4.0,42.0,45.0,0.2529868344424138
8.0,43.0,45.0,4.1532725889163944e-05
8.0,43.0,45.0,5.602898851198147e-05
2.0,44.0,30.0,0.008452903761189212
6.0,42.0,45.0,0.032717453541811554
0.0,43.0,45.0,0.14742192652367195
6.0,44.0,30.0,0.00029411784074518136
2.0,43.0,45.0,0.059541387085720016
6.0,42.0,45.0,0.018612703679914567
6.0,44.0,30.0,0.00021412923441036877
6.0,43.0,45.0,0.010536147050647763
8.0,43.0,45.0,3.201742072128238e-05
0.0,44.0,30.0,0.028925174685898145
8.0,42.0,45.0,0.0006309462807169367
6.0,43.0,45.0,0.011227625486182544
8.0,44.0,30.0,0.0
0.0,42.0,45.0,0.53
6.0,43.0,45.0,0.01408888375871964
6.0,42.0,45.0,0.020687822317014513
2.0,43.0,45.0,0.049664078066455224
0.0,42.0,45.0,0.53
2.0,42.0,45.0,0.23340851280762437
4.0,43.0,45.0,0.03986517951682614
0.0,44.0,30.0,0.02244681158473062
6.0,43.0,45.0,0.01077445853303659
8.0,43.0,45.0,4.36893393293125e-05
0.0,42.0,45.0,0.53
6.0,43.0,45.0,0.011158782770130212
4.0,44.0,30.0,0.00813288006473662
8.0,42.0,45.0,0.0005383989412382439
6.0,42.0,45.0,0.024885753562941232
4.0,44.0,30.0,0.007167822338885982
6.0,42.0,45.0,0.017619965158470943
4.0,43.0,45.0,0.06326480616884429
4.0,43.0,45.0,0.05102339559159741
2.0,43.0,45.0,0.06387775260066697
8.0,43.0,45.0,3.682148458020826e-05
4.0,43.0,45.0,0.061579860015236076
8.0,42.0,45.0,0.0007820566501144434
8.0,42.0,45.0,0.0006439717425798522
2.0,44.0,30.0,0.007272108473915729
0.0,44.0,30.0,0.0163356621961704
6.0,42.0,45.0,0.022822688054323047
0.0,42.0,45.0,0.53
0.0,42.0,45.0,0.522876943259146
4.0,42.0,45.0,0.24445994064975188
6.0,44.0,30.0,0.0003233175344546683
2.0,44.0,30.0,0.010146424507694722
4.0,42.0,45.0,0.24080456072687614
8.0,44.0,30.0,0.0
8.0,42.0,45.0,0.0007930812706271214
4.0,44.0,30.0,0.007239621156601365
0.0,42.0,45.0,0.53
6.0,42.0,45.0,0.02452850748207587
8.0,42.0,45.0,0.000949318511110383
8.0,44.0,30.0,0.0
2.0,44.0,30.0,0.008080593717612905
8.0,44.0,30.0,8.09417703072729e-08
8.0,42.0,45.0,0.0011820182283492997
0.0,43.0,45.0,0.19049568144638282
6.0,44.0,30.0,0.00046914113031703013
4.0,42.0,45.0,0.2568957484049359
4.0,42.0,45.0,0.28507151668575975
4.0,44.0,30.0,0.008080593717612905
0.0,43.0,45.0,0.23553589472206843
0.0,42.0,45.0,0.53
6.0,43.0,45.0,0.009821078427645857
8.0,42.0,45.0,0.0012200276709164839
2.0,44.0,30.0,0.007046148714187866
2.0,42.0,45.0,0.2587341281589301
2.0,42.0,45.0,0.22670431267944674
8.0,42.0,45.0,0.000482328584454171
2.0,44.0,30.0,0.007831038610001565
0.0,43.0,45.0,0.15514037537537806
8.0,44.0,30.0,0.0
4.0,43.0,45.0,0.058407702897843125
6.0,44.0,30.0,0.0002648604163636399
6.0,42.0,45.0,0.027100243741740065
6.0,42.0,45.0,0.019409087605018565
8.0,42.0,45.0,0.0005456557286998968
6.0,43.0,45.0,0.0113629270653836
2.0,43.0,45.0,0.039398552199106915
6.0,42.0,45.0,0.02583590761121552
8.0,42.0,45.0,0.0006977948743095129
0.0,42.0,45.0,0.53
2.0,43.0,45.0,0.052920614311401555
4.0,42.0,45.0,0.3668301243816844
2.0,43.0,45.0,0.05184524940011536
2.0,43.0,45.0,0.056960118633909006
8.0,44.0,30.0,0.0
8.0,43.0,45.0,3.4908387334960274e-05
8.0,44.0,30.0,0.0
6.0,43.0,45.0,0.009980299251331811
8.0,44.0,30.0,2.4004660562954686e-09
8.0,43.0,45.0,4.87006741296131e-05
0.0,44.0,30.0,0.0233146869854963
8.0,43.0,45.0,3.429266480981037e-05
4.0,43.0,45.0,0.059541387085720016
6.0,44.0,30.0,0.0002920015093573872
4.0,44.0,30.0,0.008675392368330334
6.0,43.0,45.0,0.01572839967241514
6.0,44.0,30.0,0.0003230846352192245
4.0,42.0,45.0,0.21771463932884097
2.0,42.0,45.0,0.14401512871906794
2.0,42.0,45.0,0.3014830824159807
4.0,42.0,45.0,0.244113263116054
2.0,43.0,45.0,0.058754291166331796
2.0,44.0,30.0,0.010371193929556311
4.0,42.0,45.0,0.2800277969796405
